FirstRand,Standard_Bank,Naspers,Anglo_American,MTN_Group,Apple,Microsoft,Nvidia,USD_ZAR_Rate
8681.4853515625,23702.63671875,70610.8203125,45867.140625,9240.0791015625,218.67355346679688,409.4111022949219,108.04788970947266,17.863000869750977
8554.5947265625,22774.69921875,70451.8359375,46053.87109375,9197.0927734375,221.2069091796875,418.1488952636719,116.85366821289062,17.93720054626465
8612.5439453125,22903.61328125,70254.6484375,47146.765625,9272.0693359375,221.3162078857422,422.0630798339844,119.0927734375,17.89419937133789
8352.7685546875,23139.455078125,70174.25,47752.1796875,9372.0380859375,221.0479736328125,425.6116027832031,119.05278778076172,17.738800048828125
8264.845703125,23244.384765625,69554.6953125,47843.5859375,9249.0771484375,214.90829467773438,426.3529357910156,116.73371124267578,17.72566032409668
8292.8203125,23858.97265625,70751.0078125,48580.703125,9368.0390625,215.3751983642578,430.11883544921875,115.54417419433594,17.607999801635742
8350.771484375,24013.8671875,70494.625,48233.76171875,9433.0185546875,219.24977111816406,425.82904052734375,113.32505798339844,17.57859992980957
8322.794921875,24400.607421875,73483.796875,50025.44140625,9544.9833984375,227.3763885498047,433.617919921875,117.82327270507812,17.52829933166504
8467.6689453125,24321.662109375,73573.7890625,48519.765625,9571.974609375,226.7107391357422,430.23748779296875,115.95401763916016,17.500499725341797
8578.57421875,24824.322265625,73615.5859375,48026.390625,9528.98828125,224.99205017089844,428.49786376953125,116.21391296386719,17.390649795532227
8596.55859375,24896.7744140625,75942.5078125,49894.236328125,9560.478515625,225.88616943359375,424.2079772949219,120.82209014892578,17.324800491333008
8614.54296875,24969.2265625,78269.4296875,51762.08203125,9591.96875,224.8927001953125,427.1139831542969,123.4610366821289,17.22949981689453
8527.6181640625,25025.1875,83489.6328125,54508.07421875,9507.9951171875,226.0352020263672,426.3232421875,123.9908218383789,17.264400482177734
8479.6591796875,24628.455078125,84390.171875,54807.83203125,9521.990234375,226.30343627929688,423.0713195800781,121.35187530517578,17.175500869750977
8298.81640625,24218.728515625,83891.609375,54955.25390625,9180.0986328125,231.4794158935547,425.3249206542969,121.3918685913086,17.087600708007812
8201.8994140625,23830.990234375,84737.140625,55393.59375,8973.1640625,224.73374938964844,415.8260498046875,116.95361328125,17.280550003051758
8206.896484375,23909.9375,87660.1171875,56175.91796875,8848.203125,225.30001831054688,412.30718994140625,118.80288696289062,17.403600692749023
8167.92919921875,23606.142578125,87431.9375,54642.71875,8847.2041015625,224.197265625,411.72406005859375,122.80130004882812,17.34280014038086
8157.93798828125,23722.064453125,86611.796875,54348.859375,8581.2880859375,225.3199005126953,411.2496032714844,124.87047576904297,17.48390007019043
8191.90869140625,23747.046875,88393.2578125,54497.26171875,8585.2861328125,220.2432403564453,404.8049621582031,127.66937255859375,17.47330093383789
8184.91455078125,23781.0234375,85423.484375,51645.12890625,8620.275390625,224.29661560058594,409.9151916503906,132.83731079101562,17.37310028076172
7886.24462890625,23636.123046875,85552.8828125,52187.640625,8647.2666015625,228.0419921875,412.63336181640625,132.597412109375,17.579059600830078
7977.18994140625,23684.087890625,84406.5703125,51635.30078125,8699.25,227.54527282714844,411.0320739746094,134.75656127929688,17.639999389648438
8215.0458984375,24163.767578125,83977.59375,51936.0390625,8787.22265625,226.0650177001953,411.506591796875,134.74656677246094,17.516359329223633
8233.0361328125,24320.662109375,84974.7265625,51892.796875,8685.2548828125,229.79051208496094,414.2939453125,138.01527404785156,17.458560943603516
8247.0263671875,24279.689453125,81993.75,50483.43359375,8661.2626953125,232.3238983154297,413.8985900878906,131.54783630371094,17.542600631713867
8287.0029296875,24102.80859375,82592.1015625,51155.68359375,8831.208984375,230.26739501953125,411.308837890625,135.66619873046875,17.642200469970703
8204.0537109375,23751.044921875,81702.3671875,52771.43359375,8949.171875,230.6349639892578,411.9019470214844,136.87570190429688,17.633399963378906
8269.013671875,23882.95703125,83779.015625,53724.76953125,9147.109375,233.46636962890625,413.3253173828125,137.94529724121094,17.64590072631836
8227.0400390625,23943.9140625,82829.8828125,53231.39453125,9032.1455078125,234.93670654296875,413.9381103515625,143.6530303955078,17.579200744628906
8166.07568359375,23734.056640625,83297.4453125,53470.21484375,9012.1513671875,234.32077026367188,422.56719970703125,143.5330810546875,17.599700927734375
8172.072265625,23663.103515625,83529.8359375,52858.90234375,8916.181640625,229.2540283203125,419.6908264160156,139.50466918945312,17.523799896240234
8294.998046875,23822.99609375,82555.703125,54151.30859375,8897.1875,229.06529235839844,419.8193359375,140.35433959960938,17.776199340820312
8064.1376953125,23758.0390625,84421.96875,55098.75,8898.1875,229.89981079101562,423.1997985839844,141.48388671875,17.654399871826172
7961.19921875,24227.724609375,84758.328125,55876.15234375,8858.2001953125,231.87681579589844,421.6578063964844,140.4643096923828,17.65553092956543
7623.4033203125,23933.921875,86021.84375,56154.29296875,8674.2587890625,232.14505004882812,426.95587158203125,141.19400024414062,17.69202995300293
7732.33740234375,24266.697265625,84322.96875,54367.53125,8756.232421875,228.59835815429688,427.5291442871094,139.28475952148438,17.648000717163086
7705.35400390625,24139.783203125,82877.078125,53402.40625,8750.234375,224.43569946289062,401.65185546875,132.70736694335938,17.64529037475586
7744.330078125,24525.5234375,84319.7734375,53997.01171875,8739.23828125,221.4552764892578,405.6253662109375,135.34632873535156,17.595699310302734
7736.3349609375,24810.333984375,83593.6328125,54276.125,8865.1982421875,220.5611572265625,403.7374267578125,135.99607849121094,17.56399917602539
7731.337890625,24945.2421875,84682.75,54035.33984375,8681.255859375,221.99176025390625,406.7027282714844,139.8545379638672,17.502399444580078
7694.3603515625,24543.51171875,83037.46875,53320.828125,8472.322265625,221.26651000976562,415.32196044921875,145.5522918701172,17.369699478149414
7892.2412109375,24443.578125,82859.28125,54872.703125,8382.3505859375,225.99545288085938,420.5112609863281,148.82098388671875,17.665700912475586
7877.25,24138.783203125,81658.3828125,52700.671875,8424.3369140625,225.7269287109375,417.6546630859375,147.57147216796875,17.282550811767578
7821.28369140625,24040.849609375,82062.5390625,52931.63671875,8314.3720703125,223.01174926757812,413.17706298828125,145.20240783691406,17.613649368286133
7756.3232421875,24149.775390625,82268.9296875,50596.453125,8403.34375,223.01174926757812,418.1390075683594,148.231201171875,17.90839958190918
7655.3837890625,24153.7734375,81872.7578125,50737.984375,8424.3369140625,223.89691162109375,420.283935546875,146.21202087402344,18.10110092163086
7660.380859375,24145.779296875,82800.2890625,50592.5234375,8161.42041015625,226.98008728027344,421.954345703125,146.70184326171875,18.225299835205078
7620.4052734375,23947.9140625,82155.9453125,51871.171875,8203.4072265625,223.77757263183594,410.2018127441406,141.92369079589844,14.860369682312012
7625.40234375,23967.8984375,82749.296875,51489.83984375,8347.361328125,226.7811737060547,410.95306396484375,140.09442138671875,18.166549682617188
7648.38818359375,23950.91015625,82155.9453125,51917.36328125,8333.3662109375,227.0397491455078,412.9595642089844,146.95172119140625,17.938100814819336
7732.33740234375,24453.572265625,82193.734375,53051.5390625,8235.3974609375,227.75584411621094,410.6861572265625,145.83216857910156,18.026399612426758
7854.26416015625,24699.408203125,81900.15625,52217.12890625,8177.41552734375,227.2784423828125,408.913330078125,146.6118621826172,18.10890007019043
7787.3046875,24415.59765625,81167.8125,52539.484375,8037.45947265625,228.62110900878906,413.0036926269531,141.89373779296875,18.097299575805664
7760.3203125,24203.740234375,81753.765625,53198.9609375,8121.43310546875,231.60479736328125,414.776611328125,135.96607971191406,17.997129440307617
7905.2333984375,24071.828125,82393.71875,53156.69921875,8126.431640625,233.7829132080078,423.888427734375,136.86570739746094,17.984699249267578
7861.259765625,23695.08203125,82527.90625,54299.71484375,8120.43359375,233.6536102294922,418.93634033203125,135.2863311767578,18.179899215698242
7893.240234375,23827.9921875,81523.78125,53968.5078125,8145.42529296875,234.8470916748047,419.16908264160156,136.7407684326172,18.171199798583984
7689.36376953125,23672.095703125,81353.796875,55858.46875,8071.44873046875,236.0405731201172,419.4018249511719,138.19520568847656,18.080699920654297
7781.3076171875,23405.27734375,85393.2890625,57832.9453125,8147.4248046875,238.2882843017578,426.84979248046875,138.57504272460938,18.091520309448242
7733.3369140625,22744.720703125,85813.2578125,57986.265625,8075.44775390625,241.33168029785156,427.0676574707031,140.20440673828125,18.128400802612305
7818.28564453125,22892.62109375,86207.6484375,56693.859375,8275.384765625,241.68971252441406,433.22802734375,145.08245849609375,18.09830093383789
8022.16259765625,23237.388671875,87795.7734375,56652.5859375,8464.3251953125,241.71954345703125,438.37823486328125,145.0124969482422,18.15488052368164
7964.19775390625,23208.408203125,88238.953125,55873.203125,8538.3017578125,241.52064514160156,439.31915283203125,142.3933563232422,18.008699417114258
8005.17333984375,23327.328125,88600.3359375,57365.12890625,8455.3271484375,245.40940856933594,441.7456359863281,138.76454162597656,18.002099990844727
8059.140625,23216.404296875,87385.7890625,56221.125,8594.283203125,246.42385864257812,439.0813903808594,135.0257568359375,17.774030685424805
8021.16357421875,22934.59375,87208.0,56425.55078125,8500.3134765625,245.1508331298828,444.68719482421875,139.26437377929688,17.801300048828125
8014.16748046875,22860.642578125,87507.5859375,56193.60546875,8584.287109375,246.6128387451172,445.2516784667969,137.29501342773438,17.686100006103516
8134.09521484375,22953.580078125,88855.3203125,55170.49609375,8741.2373046875,246.7819061279297,442.9836120605469,134.20602416992188,17.77440071105957
7994.1796875,22763.70703125,88881.21875,55202.4375,8559.294921875,249.6760711669922,447.26226806640625,131.95675659179688,17.822280883789062
7854.26416015625,22573.833984375,88907.1171875,55234.37890625,8377.3525390625,252.1028289794922,450.104736328125,130.3472900390625,17.837099075317383
7888.24365234375,22689.7578125,87473.7890625,54514.953125,8468.3232421875,246.70233154296875,433.1983337402344,128.86778259277344,18.079700469970703
7737.33447265625,22410.9453125,86615.828125,53340.484375,8219.40234375,248.43287658691406,432.841796875,130.63719177246094,18.32200050354004
7704.35400390625,22528.865234375,84395.9375,51842.671875,8249.392578125,253.1073455810547,432.41595458984375,134.65586853027344,18.391599655151367
7710.35107421875,22520.869140625,85817.0703125,52978.8125,8186.41259765625,253.88311767578125,431.0788269042969,139.62423706054688,18.271150588989258
7755.3232421875,22532.861328125,85495.8828125,53523.2890625,8456.3271484375,256.7972106933594,435.1197204589844,140.174072265625,18.535310745239258
3877.66162109375,11266.4306640625,42747.94140625,26761.64453125,4228.16357421875,257.2049560546875,434.51556396484375,140.02912139892578,18.678489685058594
3841.683349609375,11153.0078125,42468.953125,27058.455078125,4643.03271484375,257.6127014160156,433.9114074707031,139.88417053222656,18.688199996948242
7683.36669921875,22306.015625,84937.90625,54116.91015625,9286.0654296875,254.20138549804688,426.4040832519531,136.96510314941406,18.835800170898438
7655.3837890625,22124.13671875,83013.0,53705.11328125,9284.0654296875,250.8297882080078,420.7586975097656,137.4449462890625,18.654499053955078
7591.42236328125,22161.11328125,83460.375,54236.81640625,9196.09375,249.0594482421875,417.4606018066406,134.2460174560547,18.76490020751953
7625.40234375,22240.05859375,82259.640625,54140.49609375,9258.07421875,242.52516174316406,414.568603515625,138.2646942138672,18.82015037536621
7712.34912109375,22463.908203125,82837.40625,53854.50390625,9333.0498046875,242.03781127929688,419.2929382324219,144.4226837158203,18.739599227905273
7707.3525390625,22555.845703125,83196.7890625,54505.125,9396.0302734375,243.66891479492188,423.7497863769531,149.3810577392578,18.75200080871582
7720.3447265625,22534.861328125,74797.1953125,54531.6640625,9327.0517578125,240.89407348632812,418.3222961425781,140.09410095214844,18.54509925842285
7608.412109375,21978.236328125,73003.8828125,54158.1875,8886.19140625,241.38140869140625,420.4913024902344,140.06410217285156,18.683300018310547
7510.47119140625,22041.193359375,73872.046875,55741.51171875,9043.1416015625,238.4723129272461,417.7131652832031,137.9647979736328,18.90591049194336
7464.4990234375,21758.3828125,73054.8828125,55853.5546875,9025.1474609375,235.56321716308594,414.9350280761719,135.86549377441406,18.935609817504883
7338.5751953125,21568.51171875,71275.171875,56243.73046875,8791.2216796875,233.12649536132812,413.1919250488281,133.18637084960938,19.090150833129883
7353.56591796875,21494.560546875,71941.1328125,55730.703125,9725.92578125,232.0125732421875,411.6864929199219,131.71682739257812,18.98550033569336
7534.45654296875,22084.1640625,73626.0546875,55570.5,9914.8662109375,236.57763671875,422.2245178222656,136.1953887939453,16.498899459838867
7471.4951171875,21801.353515625,73016.484375,55522.34375,9921.8642578125,227.01983642578125,420.5110778808594,133.52626037597656,18.756999969482422
7640.392578125,22275.03515625,73836.4453125,57459.4765625,10301.744140625,228.7305145263672,424.9184875488281,137.66490173339844,15.43019962310791
7640.392578125,22085.1640625,75322.375,58160.2265625,10402.7119140625,225.0804443359375,424.656005859375,139.2243881225586,18.731700897216797
7801.2958984375,22179.1015625,74228.8203125,57572.5,10940.5419921875,221.4303741455078,424.3935241699219,140.78387451171875,18.495670318603516
7761.3203125,21930.267578125,74179.6328125,57463.41015625,11091.494140625,222.61392211914062,441.9239501953125,147.02183532714844,18.47960090637207
7697.35888671875,21509.55078125,73995.4375,56903.203125,11187.4638671875,222.44485473632812,442.4290466308594,147.17178344726562,18.493900299072266
7580.42919921875,21509.55078125,75190.7734375,57297.3125,11279.4345703125,221.56964111328125,439.8044128417969,142.5732879638672,18.504539489746094
7515.46826171875,21539.529296875,76666.1015625,55025.03515625,11261.4404296875,228.61114501953125,430.39544677734375,118.38121032714844,18.479080200195312
7581.42822265625,21643.4609375,77355.4765625,54448.1171875,11300.4287109375,236.9655303955078,442.914306640625,128.94775390625,18.741500854492188
7628.400390625,21897.291015625,78456.21875,53694.30078125,11498.3662109375,238.05955505371094,438.09100341796875,123.65947723388672,18.65959930419922
7673.373046875,21925.271484375,78051.4453125,53443.68359375,11816.265625,236.29916381835938,411.01300048828125,124.60917663574219,18.518299102783203
7618.40625,21776.37109375,78948.3984375,54050.078125,11495.3671875,234.71780395507812,411.08233642578125,120.03067016601562,18.56730079650879
7535.45654296875,21295.693359375,78030.4453125,53052.51953125,11496.3662109375,226.77120971679688,406.9820556640625,116.62179565429688,18.99449920654297
7515.46826171875,21782.3671875,80127.5390625,53623.5390625,11546.3505859375,231.53521728515625,408.4181213378906,118.61112976074219,18.733409881591797
7463.49951171875,21786.36328125,80126.5390625,53098.71484375,11621.3271484375,231.2069854736328,409.3293151855469,124.78912353515625,18.65938949584961
7587.4248046875,22084.1640625,80560.515625,55757.23828125,11560.345703125,231.95291137695312,411.8350830078125,128.6378631591797,18.532800674438477
7620.4052734375,22139.126953125,81909.2578125,56056.0078125,11539.3525390625,226.39328002929688,405.8232116699219,129.79747009277344,18.43779945373535
7600.4169921875,21961.248046875,82795.015625,56116.9453125,11430.3876953125,226.662109375,408.2695617675781,133.52626037597656,18.525070190429688
7575.43212890625,21763.37890625,82896.0078125,54349.83984375,11705.30078125,231.6105499267578,407.4970397949219,132.7565155029297,18.419830322265625
7553.4453125,21685.43359375,84412.140625,55056.48828125,11696.302734375,235.8420867919922,405.1200256347656,131.0970458984375,18.497589111328125
7473.4931640625,21692.42578125,85830.8671875,56139.55078125,11478.3720703125,240.48187255859375,406.6056213378906,135.24566650390625,18.511869430541992
7395.54052734375,21861.314453125,91995.5703125,56905.16796875,11166.470703125,243.53855895996094,404.515869140625,138.8045196533203,18.481199264526367
7348.56884765625,21857.31640625,94044.265625,56905.16796875,11223.453125,243.47383880615234,405.1150665283203,139.07942962646484,18.34600067138672
7342.572265625,21998.220703125,97050.53125,55535.12109375,11358.41015625,243.40911865234375,405.7142639160156,139.35433959960938,18.406410217285156
7217.64794921875,21738.396484375,96177.1640625,54482.51953125,11321.421875,243.80738830566406,410.79510498046875,139.18438720703125,18.395200729370117
7212.65087890625,21676.4375,97232.5234375,56138.56640625,11311.4248046875,244.76321411132812,412.9684753417969,140.06410217285156,18.510400772094727
7253.62646484375,21899.287109375,98747.640625,55776.89453125,11435.3857421875,244.4844207763672,405.108642578125,134.38595581054688,18.319000244140625
7180.669921875,21770.375,91171.2109375,54075.6328125,11644.3193359375,246.0277099609375,400.9306335449219,130.23733520507812,18.36716079711914
7189.6650390625,22051.185546875,91082.2109375,53956.71484375,11896.240234375,245.9679718017578,394.8769836425781,126.58851623535156,18.361499786376953
7272.61474609375,22590.82421875,92695.5390625,54546.40234375,11843.2568359375,239.31695556640625,396.6930847167969,131.23699951171875,18.410999298095703
7153.6865234375,22175.1015625,92099.9609375,54075.6328125,11724.2939453125,236.27023315429688,389.5477600097656,120.11064147949219,18.366249084472656
7066.73876953125,21782.3671875,88669.125,53480.04296875,11818.2646484375,240.79052734375,393.9739074707031,124.87908172607422,18.42913055419922
7212.65087890625,22095.15625,90495.640625,55577.37890625,11801.2705078125,236.9970703125,385.5384826660156,114.02263641357422,18.638320922851562
7187.666015625,21985.23046875,91037.21875,53976.37109375,11544.3515625,234.90615844726562,385.6575622558594,115.9520034790039,18.603500366210938
7160.68212890625,22434.927734375,93490.8984375,55527.2578125,11656.3154296875,234.71701049804688,397.9732666015625,117.2615737915039,18.470399856567383
7169.6767578125,22024.205078125,98512.859375,56463.8828125,11551.3486328125,234.3087921142578,393.8746643066406,110.53378295898438,18.295799255371094
7407.53369140625,22225.0703125,96470.1484375,55020.125,11529.3564453125,238.03256225585938,390.32183837890625,112.65309143066406,18.12347984313965
7392.54248046875,22070.173828125,92308.953125,52679.046875,11401.396484375,226.4928436279297,377.2717590332031,106.94495391845703,18.258329391479492
7267.61767578125,21908.283203125,92616.9375,52139.484375,11288.4326171875,219.88165283203125,377.5595703125,108.72437286376953,18.32900047302246
7255.62451171875,21997.22265625,93216.7109375,52135.22265625,11152.4755859375,216.03842163085938,380.3581237792969,115.71273803710938,18.194690704345703
7293.60205078125,23035.525390625,92821.1328125,52652.23046875,11174.4677734375,208.77008056640625,375.892333984375,115.55277252197266,18.334199905395508
7415.52880859375,23790.017578125,94307.6640625,53513.25390625,11338.416015625,212.5635528564453,385.60791015625,121.6413345336914,18.27400016784668
7450.50732421875,23610.138671875,94612.6484375,53958.5078125,11515.3603515625,213.07135009765625,385.74688720703125,119.50183868408203,18.19611930847168
7395.54052734375,23943.9140625,96235.3671875,54279.9140625,11493.3671875,211.76702880859375,380.6062316894531,115.40280151367188,18.075090408325195
7440.51318359375,24094.814453125,97720.296875,54424.40625,11656.3154296875,214.30596923828125,384.8735656738281,117.4923095703125,18.105690002441406
7433.517578125,24198.744140625,92777.1328125,54434.23046875,11801.2705078125,213.17091369628906,383.9010009765625,118.50206756591797,18.09950065612793
7385.046875,24124.2939453125,93155.9140625,53965.87890625,12143.162109375,217.32281494140625,388.2874450683594,117.6722640991211,18.15290069580078
7336.576171875,24049.84375,93534.6953125,53497.52734375,12485.0537109375,219.77212524414062,390.0935974121094,121.38140106201172,18.20587921142578
7487.4853515625,24390.615234375,92745.1328125,55333.59375,12636.005859375,222.77903747558594,392.15777587890625,120.66156768798828,18.243070602416992
7573.43310546875,24798.341796875,92940.3203125,55171.4140625,12653.0009765625,220.56866455078125,387.0072326660156,113.73320007324219,18.270610809326172
7549.44775390625,24658.435546875,94531.2421875,53585.98828125,12290.115234375,222.87860107421875,387.6125793457031,111.40375518798828,18.26959991455078
7291.60302734375,24114.80078125,92022.171875,52209.921875,12490.052734375,216.9544219970703,375.9220886230469,109.6441650390625,18.205350875854492
7179.6708984375,23924.92578125,90355.6484375,50221.5078125,12319.1064453125,221.16604614257812,372.53802490234375,108.35446166992188,18.41119956970215
7341.5732421875,24139.783203125,92084.359375,49821.46484375,12408.078125,222.2214813232422,379.2863464355469,110.1240463256836,18.30838966369629
6932.8876953125,23124.466796875,93700.0859375,51114.96484375,12090.1787109375,222.91844177246094,379.2367248535156,110.39398193359375,18.477970123291016
6561.0009765625,21976.236328125,92459.546875,48459.16015625,11305.4267578125,202.30825805664062,370.2752990722656,101.77601623535156,18.94409942626953
6288.083984375,21230.73828125,88302.953125,44433.1796875,10548.666015625,187.56253051757812,357.10614013671875,94.28778076171875,18.739099502563477
6455.033203125,21884.298828125,86315.84375,45377.75,10351.728515625,180.6725616455078,355.14117431640625,97.61699676513672,19.27482032775879
6790.93115234375,22484.896484375,86453.0390625,45355.14453125,10914.55078125,171.67178344726562,351.86627197265625,96.27731323242188,19.55769920349121
6621.982421875,20224.275390625,84929.109375,43988.91015625,10400.0,197.98709106445312,387.52325439453125,114.30306243896484,19.75782012939453
6882.90283203125,21398.884765625,86656.625,47489.03125,10650.0,189.59365844726562,378.4527282714844,107.5446548461914,19.412220001220703
6654.97265625,20984.0234375,85741.8671875,47965.7421875,10455.0,197.2901153564453,385.498779296875,110.90386199951172,19.48649024963379
6995.86865234375,22215.61328125,89838.46875,48752.0625,11028.0,201.64117431640625,384.8636169433594,110.68391418457031,19.118560791015625
7083.841796875,22177.626953125,89779.6796875,50147.7890625,11038.0,201.2628173828125,382.7994384765625,112.1735610961914,18.871400833129883
6934.88720703125,22240.60546875,89212.703125,49012.53125,11197.0,193.42697143554688,368.7867126464844,104.46538543701172,19.026330947875977
6965.8779296875,22422.544921875,90175.65625,48998.76953125,11003.0,196.12521362304688,364.98577880859375,101.46607971191406,18.780250549316406
6974.375244140625,22457.533203125,90726.73046875,49501.52734375,11091.0,192.32179260253906,356.3916015625,96.88717651367188,191.40668106079102
6982.87255859375,22492.521484375,91277.8046875,50004.28515625,11179.0,198.8732452392578,364.0331115722656,98.86669921875,18.697460174560547
7044.853515625,22767.4296875,95458.40625,51602.48828125,11124.0,203.71214294433594,371.5456237792969,102.68579864501953,18.607519149780273
7107.83447265625,22781.42578125,95637.390625,52730.859375,11312.0,207.46578979492188,384.35748291015625,106.40492248535156,18.659400939941406
7147.822265625,228.92388916015625,97976.8828125,52492.015625,11552.0,208.371826171875,388.8729553222656,110.98385620117188,18.749309539794922
7234.2958984375,11778.584014892578,97336.11328125,52334.751953125,11741.5,209.22808837890625,388.18817138671875,108.70439147949219,18.6824893951416
7320.76953125,23328.244140625,96695.34375,52177.48828125,11931.0,210.29347229003906,391.0462951660156,108.99431610107422,18.49449920654297
7260.78759765625,23163.298828125,97841.0859375,49420.4375,12271.0,211.57785034179688,392.25701904296875,108.89433288574219,18.513200759887695
7308.773193359375,23390.7236328125,99674.796875,50437.744140625,12233.0,212.39431762695312,422.1680603027344,111.58370208740234,18.53898048400879
7356.7587890625,23618.1484375,101508.5078125,51455.05078125,12195.0,204.45889282226562,431.9729919433594,114.47303009033203,18.540700912475586
7336.7646484375,23057.333984375,100185.171875,50565.5234375,11870.0,198.02691650390625,432.8562316894531,113.7931900024414,18.40369987487793
7207.80419921875,22610.482421875,101577.109375,49582.6171875,11996.0,197.64854431152344,430.0179443359375,113.51325988769531,18.259660720825195
7210.80322265625,22662.46484375,99255.21875,49489.23828125,11825.0,195.3983612060547,430.05767822265625,117.03242492675781,18.19230079650879
7169.8154296875,22404.55078125,99627.8046875,48594.80078125,11913.0,196.63299560546875,434.84100341796875,117.34236145019531,18.25079917907715
7280.78173828125,22526.509765625,101705.8984375,49219.92578125,11827.0,197.66848754882812,435.39678955078125,116.62252044677734,18.2106990814209
7448.73046875,23225.279296875,105852.1015625,51224.0703125,11888.0,210.15048217773438,445.8468017578125,122.97103118896484,18.201749801635742
7407.7431640625,23319.248046875,106739.2578125,53406.1171875,12058.0,212.28399658203125,445.72772216796875,129.89938354492188,18.24401092529297
7355.7587890625,23099.3203125,108794.7578125,52487.1015625,11950.0,211.68582153320312,449.4988098144531,135.30810546875,18.297489166259766
7507.71240234375,23420.212890625,106196.6796875,50603.8515625,12016.0,210.80848693847656,450.512939453125,134.79823303222656,18.215930938720703
7596.685546875,23306.251953125,106640.0703125,48928.984375,12130.0,210.6190643310547,451.6463317871094,135.36810302734375,17.99720001220703
7392.74755859375,22911.3828125,105394.921875,48835.60546875,11997.0,208.14657592773438,456.2197570800781,135.53805541992188,18.04216957092285
7352.759765625,22691.455078125,104294.7734375,49556.078125,12260.0,206.232421875,455.5238342285156,134.3483428955078,18.0698299407959
7311.7724609375,22790.423828125,105029.7421875,50442.66015625,12104.0,201.4768829345703,449.9561767578125,131.76895141601562,17.92137908935547
7267.78564453125,22587.490234375,104994.9453125,50186.12109375,12000.0,200.7490997314453,452.23291015625,132.7987060546875,17.97150993347168
7197.80712890625,22649.470703125,103062.8359375,52118.51171875,12176.0,194.67758178710938,447.5799560546875,131.25906372070312,18.005889892578125
